Date,timestamp,open,high,low,close,volume,Signal,quote_av,trades,tb_base_av,tb_quote_av
2023/3/2,2023-03-02 02:00:00+00:00,23514.29,23543.63,23448.92,23494.47,7889.41687,62875.03327,185432674.8,277533,4018.06141,94443275.67
2023/3/2,2023-03-02 03:00:00+00:00,23494.47,23513.49,23423.17,23494.29,6939.1213,62320.31063,162952751,235016,3540.05887,83133476.8
2023/3/2,2023-03-02 04:00:00+00:00,23494.29,23546.82,23469.43,23536.33,4693.64663,61980.29046,110308907.4,199614,2374.913,55816462.47
2023/3/2,2023-03-02 05:00:00+00:00,23536.34,23544.76,23410.65,23445.71,6316.91756,60864.64928,148293975.1,230958,2985.1154,70076039.71
2023/3/2,2023-03-02 06:00:00+00:00,23445.48,23474.35,23374.46,23437.86,8081.01585,61471.98482,189384033,294140,3920.81935,91890113.83
2023/3/2,2023-03-02 07:00:00+00:00,23437.86,23448.08,23335.41,23391.87,8862.36324,61455.54787,207308240.6,307116,4351.12551,101780076.2
2023/3/2,2023-03-02 08:00:00+00:00,23391.87,23466.68,23347.76,23443.67,9464.04322,60630.46682,221526607.1,335283,4756.9659,111350644.2
2023/3/2,2023-03-02 09:00:00+00:00,23443.67,23468.5,23386.45,23400.39,6826.56119,59669.73437,159962329.5,255836,3278.54046,76827331
2023/3/2,2023-03-02 10:00:00+00:00,23399.85,23419.66,23337.37,23375.64,8741.26195,59696.98395,204430234.9,302953,4304.13982,100663555
2023/3/2,2023-03-02 11:00:00+00:00,23375.22,23429.83,23359.24,23414.73,6999.04416,59074.20306,163718199.6,259686,3597.53958,84153378.45
2023/3/2,2023-03-02 12:00:00+00:00,23414.73,23434.26,23319,23355.54,10609.32723,58132.90841,247902190,350391,5276.47685,123296211.9
2023/3/2,2023-03-02 13:00:00+00:00,23354.61,23412,23236,23308.95,17949.99508,58205.49814,419029605.9,474502,8922.16998,208295432.4
2023/3/2,2023-03-02 14:00:00+00:00,23309.98,23349.21,23195.9,23305.46,19651.20803,57200.72095,457471222.1,478950,9821.66421,228658389.1
2023/3/2,2023-03-02 15:00:00+00:00,23305.46,23383.83,23274.08,23361.11,15400.2868,56130.36261,359454149.4,401646,7742.58652,180727012
2023/3/2,2023-03-02 16:00:00+00:00,23361.1,23387.84,23250.24,23279.98,11198.50222,55979.3629,261211480.1,322403,5655.83048,131930246.4
2023/3/2,2023-03-02 17:00:00+00:00,23279.45,23319.36,23231.29,23268.91,9066.42684,55818.74494,210973072.8,275750,4594.54257,106919198.5
2023/3/2,2023-03-02 18:00:00+00:00,23269.02,23458.94,23254.31,23441.14,12172.8056,54643.77921,284369063.6,339149,6290.55998,146960408.5
2023/3/2,2023-03-02 19:00:00+00:00,23441.14,23507.97,23388.76,23463.99,14125.24813,53130.73894,331369994.1,377594,6999.45083,164210813.6
2023/3/2,2023-03-02 20:00:00+00:00,23463.4,23567.52,23425.09,23467.06,12613.16616,54418.70518,296211333.1,356557,6269.69222,147248361.9
2023/3/2,2023-03-02 21:00:00+00:00,23467.64,23474.09,23386.44,23408.65,6454.34131,54837.61833,151272635.7,225395,3193.29509,74844249.56
2023/3/2,2023-03-02 22:00:00+00:00,23409.47,23557.01,23408.65,23460.97,6018.14551,55811.39702,141365377.1,218819,3048.55821,71607771.07
2023/3/2,2023-03-02 23:00:00+00:00,23460.27,23504.01,23429.32,23465.32,5152.48457,56266.17021,120913882.4,182323,2564.00071,60171658.38
2023/3/3,2023-03-03 00:00:00+00:00,23465.32,23476.95,23398.85,23418.5,5032.12995,56145.07501,117914483.7,199685,2361.42223,55335541.35
2023/3/3,2023-03-03 01:00:00+00:00,23417.58,23425.7,21971.13,22150.31,58703.56909,53454.76266,1323948074,1072715,26926.54043,606867968.6
2023/3/3,2023-03-03 02:00:00+00:00,22150.31,22454.94,22099.18,22348.57,27017.16031,50725.47236,602771593.8,582461,13892.51325,309961951.6
2023/3/3,2023-03-03 03:00:00+00:00,22347.51,22400.87,22276.9,22319.69,14249.44828,46668.97997,318277519.2,371985,7135.69457,159387990.5
2023/3/3,2023-03-03 04:00:00+00:00,22319.69,22393.33,22251.08,22376.5,10661.47999,45506.58967,238071196.1,307106,5420.56245,121049207.1
2023/3/3,2023-03-03 05:00:00+00:00,22376.46,22411.36,22329.14,22341.8,9261.94983,44257.71691,207113673.8,277664,4717.84654,105503706.4
2023/3/3,2023-03-03 06:00:00+00:00,22341.8,22402.25,22325.81,22378.73,9627.66386,43753.32187,215410795.5,281051,4914.22534,109954400.7
2023/3/3,2023-03-03 07:00:00+00:00,22379.01,22404.7,22332.03,22360.78,9973.58999,43396.2041,223081712.9,273172,5161.18309,115444961.7
2023/3/3,2023-03-03 08:00:00+00:00,22360.78,22453.88,22354.36,22430.33,10403.79747,43854.69651,232949336.4,289812,5206.96066,116588256.8
2023/3/3,2023-03-03 09:00:00+00:00,22430.33,22479.97,22346.84,22368.54,9762.17569,43220.75694,218673617.7,270216,4745.37953,106302306.3
2023/3/3,2023-03-03 10:00:00+00:00,22368.54,22393.65,22339.26,22351.43,6371.83274,43928.72232,142538739.7,216549,3175.57384,71041029.66
2023/3/3,2023-03-03 11:00:00+00:00,22352.09,22367.53,22300.14,22342.92,7581.26516,44216.29377,169400596.8,251784,3707.69051,82849094.85
2023/3/3,2023-03-03 12:00:00+00:00,22343.06,22370,22323.16,22354,8263.56857,45137.53478,184657550.1,240205,3757.07886,83960022.88
2023/3/3,2023-03-03 13:00:00+00:00,22353.46,22428.34,22172.65,22402.8,17076.83237,45016.91733,381465451.7,394841,8338.71867,186298611
2023/3/3,2023-03-03 14:00:00+00:00,22402.79,22498.99,22361.02,22376,18666.5865,46182.39946,418113595.2,432716,9138.76152,204712017.9
2023/3/3,2023-03-03 15:00:00+00:00,22377.34,22417.48,22228.99,22336.33,19801.36428,45537.73951,442385529.6,460310,9767.90044,218230643.9
2023/3/3,2023-03-03 16:00:00+00:00,22335.84,22382.14,22322,22374.15,9549.69645,46360.72036,213408397.7,297138,4823.38187,107792106.2
2023/3/3,2023-03-03 17:00:00+00:00,22375.36,22448.25,22366.26,22413.17,10207.73624,46382.69713,228724949.9,294309,5263.00098,117930612
2023/3/3,2023-03-03 18:00:00+00:00,22413.38,22422.91,22229.25,22313.2,14044.11611,47118.05415,313864526.6,366559,6860.11264,153313569.8
2023/3/3,2023-03-03 19:00:00+00:00,22313.2,22397.76,22289.84,22358.48,8452.36394,47215.86366,188740907.6,270570,4237.65652,94629923.94
2023/3/3,2023-03-03 20:00:00+00:00,22357.83,22378.22,22274,22308.16,8238.69603,46899.99086,183998967.2,251722,3900.5276,87116255.31
2023/3/3,2023-03-03 21:00:00+00:00,22307.08,22316.15,22147,22239.92,14773.22101,46267.5,328693789.1,374089,7216.60858,160569084.2
2023/3/3,2023-03-03 22:00:00+00:00,22239.92,22338.75,22224.68,22320.99,5433.81752,46400.01832,121037940.8,212620,2767.90018,61657674.4
2023/3/3,2023-03-03 23:00:00+00:00,22320.99,22377.26,22313.17,22354.34,6800.13647,46000.68357,151941820.6,225360,3390.07336,75748420.05
2023/3/4,2023-03-04 00:00:00+00:00,22354.34,22392.17,22330.01,22368.49,5359.40241,46645.56218,119834387.4,202724,2707.43821,60537234.24
2023/3/4,2023-03-04 01:00:00+00:00,22369.11,22392.11,22336,22342.01,4859.5416,46613.04688,108693856,177248,2289.85196,51219749.22
2023/3/4,2023-03-04 02:00:00+00:00,22342.39,22359.39,22333.78,22339.87,2961.2576,47057.79118,66175749.9,119127,1481.11377,33099561.55
2023/3/4,2023-03-04 03:00:00+00:00,22339.87,22354.55,22323.05,22346.66,3912.61644,47087.69123,87410182.95,127311,1982.91497,44300949.55
2023/3/4,2023-03-04 04:00:00+00:00,22346.65,22368,22325.9,22343.94,4423.52645,47367.0904,98840061.12,164217,2228.004,49783493.52
2023/3/4,2023-03-04 05:00:00+00:00,22343.94,22344.88,22269.94,22328.18,5575.87165,47193.37889,124441756.2,171800,2808.05172,62670537.51
2023/3/4,2023-03-04 06:00:00+00:00,22328.18,22410,22313.21,22364.69,6772.60746,47683.19048,151516415.1,194707,3515.12852,78641315.75
2023/3/4,2023-03-04 07:00:00+00:00,22364.69,22378.23,22351,22359.09,3936.88885,48808.37798,88053400.28,139740,1924.69744,43049429.7
2023/3/4,2023-03-04 08:00:00+00:00,22359.44,22363.68,22331.78,22341.21,4199.25017,48498.56174,93835159.04,126960,1984.92189,44355316.96
2023/3/4,2023-03-04 09:00:00+00:00,22341.55,22376.97,22339.51,22350.97,3587.04286,48400.8805,80186215.1,144931,1768.61253,39536707.57
2023/3/4,2023-03-04 10:00:00+00:00,22350.72,22357.68,22322.3,22332.76,4403.12693,48297.71981,98382778.78,158066,2114.19738,47241219.5
2023/3/4,2023-03-04 11:00:00+00:00,22332.84,22358.3,22331.89,22349.46,3421.02678,48340.64407,76437826.11,131450,1760.56376,39337796.99
2023/3/4,2023-03-04 12:00:00+00:00,22349.46,22398,22338.84,22385.31,5043.61663,47979.53298,112784491.3,162854,2710.84254,60622249.84
2023/3/4,2023-03-04 13:00:00+00:00,22385.31,22388.22,22355.37,22355.8,4202.97939,48540.50658,94012422.98,145170,1985.86339,44420212.66
2023/3/4,2023-03-04 14:00:00+00:00,22355.8,22368,22331.13,22342.79,4918.68309,48735.13261,109922054.3,158957,2256.72396,50434102.22
2023/3/4,2023-03-04 15:00:00+00:00,22343.18,22352.48,22307.98,22317.87,5082.7188,48462.12329,113523963.5,163769,2406.65537,53755118.7
2023/3/4,2023-03-04 16:00:00+00:00,22317.38,22347.93,22293.05,22324.86,5340.06662,47904.3065,119198468.8,172010,2715.48885,60616812.75
2023/3/4,2023-03-04 17:00:00+00:00,22324.9,22333.97,22301.85,22307.12,3412.49485,47444.3447,76157890.49,135274,1638.31927,36563922.05
2023/3/4,2023-03-04 18:00:00+00:00,22306.85,22332,22245.43,22320.97,4645.85724,47589.54655,103613819.4,174974,2285.88485,50984346.31
2023/3/4,2023-03-04 19:00:00+00:00,22320.66,22326.2,22227.2,22250.78,5085.56443,47624.75085,113291539.9,194995,2402.85624,53528558.33
2023/3/4,2023-03-04 20:00:00+00:00,22250.67,22265,22184,22250.34,8543.67924,48037.00194,189876312.3,294829,4287.95313,95300309.85
2023/3/4,2023-03-04 21:00:00+00:00,22250.33,22251.61,22157.08,22213.65,9870.41959,48636.22983,219262310.8,305495,4698.44431,104378379.7
2023/3/4,2023-03-04 22:00:00+00:00,22213.65,22359,22202,22305.98,7313.93543,48642.77941,163068282.1,245855,3832.88645,85458628.82
2023/3/4,2023-03-04 23:00:00+00:00,22306.45,22353.2,22290.78,22346.57,4385.20681,47744.36451,97903651.78,156797,2255.91702,50368577.92
2023/3/5,2023-03-05 00:00:00+00:00,22346.57,22389.32,22313.41,22379.25,5458.32443,47492.76586,121964331.4,192881,2718.75674,60752639.78
2023/3/5,2023-03-05 01:00:00+00:00,22379.83,22662.09,22348,22591.68,19036.63222,47510.46935,429112264.5,482211,9807.59302,221068027.7
